Year Month,Country,BNF Section plus Code,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202401,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),1128990,2046871.25557563,12838516.9646069,6419258.48216554,63271011
202401,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),6,185.154529301896,,26.999999913,63271011
202401,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),17,1579.3306990475,247.25,123.625,63271011
202401,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),124808,428948.531051077,741658.999258341,837009.698123071,63271011
202401,ENGLAND,Antibacterial drugs (0501),Co-fluampicil(Flucloxacillin/ampicillin) (0501013L0),17,582.318636770503,161,,63271011
202401,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),1,1247.15101374558,,24.000000024,63271011
202401,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),28685,246629.238618021,,160493.666506173,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),376,5125.38803767583,5262.499985976,3946.875,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),30,462.605031770679,218,109,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),79,2596.42148999975,1455,727.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefotaxime sodium (0501021D0),1,3.29930850197245,,0.25,63271011
202401,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),56,2860.48199461555,,158.25,63271011
202401,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),1,18.4565552709668,,3.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),2,197.938218629629,,21,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),220,6863.99780645324,3156.25,3156.25,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),78584,199693.179384665,650822,325411,63271011
202401,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),1087,22968.2881416783,17012.25,8506.125,63271011
202401,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),7,2553.3482784006,,40.666666561,63271011
202401,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),3,507.235182710364,,17,63271011
202401,ENGLAND,Antibacterial drugs (0501),Aztreonam (0501023A0),1,2056.46493608799,,27.999999972,63271011
202401,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),392,229670.106624696,7150.25,7150.25,63271011
202401,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),486174,699428.874402197,5446443,5446443,63271011
202401,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),76369,503462.231983323,1834940,2495518.4,63271011
202401,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),992,16395.180731514,40867,20433.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),14586,51551.7088686465,362634.5,362634.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1636,86638.2267118977,29765,29765,63271011
202401,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5768,76007.3968043861,96760.4,96760.4,63271011
202401,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),1,9.73767337867867,,0.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),218,9620.4804088068,,2394.458330917,63271011
202401,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),51,37213.8845384273,,2096.666666138,63271011
202401,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),77357,514248.759490105,564848.9,941414.832780608,63271011
202401,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),204174,1369355.08276363,2570323,2570323,63271011
202401,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),30862,114478.659920574,449220.25,449220.25,63271011
202401,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),24289,385238.877485306,173478.5,86739.25,63271011
202401,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),878,9362.59228948768,13511.5,13511.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),7406,125648.137224238,125478.59,62739.295000466,63271011
202401,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),104,134514.472425417,,1071,63271011
202401,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),14048,92575.1804302216,,20171,63271011
202401,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),3,940.12904540339,11.999999952,12.333333285,63271011
202401,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2660,472049.686361516,,29981.555500476,63271011
202401,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),16,468.238304089811,122.99999877,122.99999877,63271011
202401,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),94,4814.44898949993,1368.33332786,1375.666735428,63271011
202401,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),26,940.58008582907,,130.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),685,138595.48740952,8699.25,2190,63271011
202401,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),139,80458.9184589046,,1246.4999985,63271011
202401,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),10189,1718311.72143753,,360828.583460571,63271011
202401,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),22060,76432.7153033968,174998.25,,63271011
202401,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),8,4152.85601356112,,454.999999818,63271011
202401,ENGLAND,Antibacterial drugs (0501),Sulfapyridine (0501080V0),3,2355.74347040833,,75.0000036,63271011
202401,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),139015,326653.170321584,851099.4,851099.4,63271011
202401,ENGLAND,Antibacterial drugs (0501),Aminosalicylic acid (0501090A0),5,2080.12917113215,,16.6666666,63271011
202401,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),120,9240.30044310503,2235.416661561,2235.416664711,63271011
202401,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),284,34690.1132408385,5448.433325838,5448.433325838,63271011
202401,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),1,141.096565587143,37.333333296,37.333333296,63271011
202401,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),18,1983.37602777221,349,698,63271011
202401,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1204,81642.6500169798,36216.916656095,36216.916656095,63271011
202401,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),95,2334.02690558282,2492.066666437,,63271011
202401,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),10,469.719292383598,142,142,63271011
202401,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),2018,25484.1657588049,100340,100340,63271011
202401,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),104819,278312.507856435,,340764.820000895,63271011
202401,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),33683,125504.174823033,428264.799519794,321198.6,63271011
202401,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),4429,157219.182166853,75009.5,75009.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),3268,78405.0856168653,82165,41082.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),369,6796.45188861551,,5200,63271011
202401,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),34481,552633.058092019,,992068.5,63271011
202401,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),358983,2805294.88839876,1958762.125,1958762.125,63271011
202401,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),3,198.419906925743,,5.666666644,63271011
202402,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),23,118.098935163437,24.5,8.166666648,63310645
202402,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),272985,1936158.62572426,3299861,1649930.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),289502,792763.196128784,3958507,1979331.750184,63310645
202402,ENGLAND,Antibacterial drugs (0501),Flucloxacillin magnesium (0501012H0),1,6.19384869183055,10,5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),979268,1857802.56318926,11007604.6330406,5503802.31642494,63310645
202402,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),4,138.823356801921,,18.499999926,63310645
202402,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),6,237.691145889866,60.5,30.25,63310645
202402,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),115229,472769.584003253,679842.665986824,771254.66483513,63310645
202402,ENGLAND,Antibacterial drugs (0501),Co-fluampicil(Flucloxacillin/ampicillin) (0501013L0),2,12.6855791253203,21,,63310645
202402,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),7,2268.10578881533,,46.000000046,63310645
202402,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),27588,235066.675596649,,153023.666513643,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),306,3985.11701637044,4234.833323154,3176.125,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),26,903.94979205928,427.5,213.75,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),68,2296.86354931356,1288,644,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefotaxime sodium (0501021D0),5,48.5405414069014,,3.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),59,3419.87315823067,,189.25,63310645
202402,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),7,1729.82822565944,,34.25,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),2,194.614283230766,,21,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),192,7201.57430893914,3152.5,3152.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),72329,195722.635928205,600970.5,300485.25,63310645
202402,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),977,20619.20886132,15115.5,7557.75,63310645
202402,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),7,1897.5450178674,,30.333333243,63310645
202402,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),3,536.862096301199,,18,63310645
202402,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),378,209117.590278141,6491,6491,63310645
202402,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),399937,607082.928682041,4695007.7,4695007.7,63310645
202402,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),72798,481662.696879943,1757108,2389666.88,63310645
202402,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),901,14489.305317436,36317,18158.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),13685,48319.793142366,339973,339973,63310645
202402,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1566,83770.0944628706,28879.5,28879.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5730,79884.1704553471,99546.4,99546.4,63310645
202402,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),1,486.707255080866,,25,63310645
202402,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),209,11084.5638425569,,2751.958330572,63310645
202402,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),2,69.3001472124321,7,5.6,63310645
202402,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),47,40013.8634403655,,2206.333332975,63310645
202402,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),73362,471711.646702682,533041.1,888401.832810125,63310645
202402,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),185719,1226381.8596748,2309154,2309154,63310645
202402,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),28026,105234.766604028,413279.75,413279.75,63310645
202402,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),24416,382648.240242261,174444,87222,63310645
202402,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),769,8606.92560258832,12391.5,12391.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),7158,117598.847914423,117339.85,58669.925,63310645
202402,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),91,118242.861846437,,937.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),13516,89966.8711016047,,19602,63310645
202402,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),7,3778.01732711321,53.166666454,53.166666454,63310645
202402,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2550,461495.09787548,,29150.477722749,63310645
202402,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),5,171.229706535216,44.99999955,44.99999955,63310645
202402,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),86,4007.60265352108,1245.999995016,1246.0000623,63310645
202402,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),33,1724.57665805409,,237,63310645
202402,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),726,143373.318664566,8695.5,2177.6250001,63310645
202402,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),127,72662.6625687192,,1111.4999972,63310645
202402,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),9565,1605304.2476377,,337219.583452775,63310645
202402,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),20595,68011.7898916257,164463.25,,63310645
202402,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),12,10909.6814341516,,1193.333332856,63310645
202402,ENGLAND,Antibacterial drugs (0501),Sulfapyridine (0501080V0),3,2354.82992574459,,75.0000036,63310645
202402,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),131465,307522.242613021,815457.625,815457.625,63310645
202402,ENGLAND,Antibacterial drugs (0501),Aminosalicylic acid (0501090A0),2,935.710349845691,,7.49999997,63310645
202402,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),112,4817.03040565286,1922.666663862,1922.666663862,63310645
202402,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),272,30390.5801511493,4986.833327293,4986.833327293,63310645
202402,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),4,405.317177517271,107.333333226,107.333333226,63310645
202402,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),13,1324.23833475213,233,466,63310645
202402,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1113,80045.9202242155,34780.4166561,34781.4166561,63310645
202402,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),76,1906.82534539812,2266.333332904,,63310645
202402,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),1,378.079601850039,56,56,63310645
202402,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1889,23731.6877764524,95344,95344,63310645
202402,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),98968,263165.618659342,,322386.95000048,63310645
202402,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),30095,110949.81578267,379620.466228632,284715.35,63310645
202402,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),4438,156723.420571481,74787,74787,63310645
202402,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2737,67887.2122067111,70549,35274.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),344,6030.24148238818,,4614,63310645
202402,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),33825,536504.580565746,,963662.5,63310645
202402,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),325283,2594650.76827293,1794595.1,1794595.1,63310645
202402,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),6,733.923550413218,,28.33333322,63310645
202403,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),17,155.017558286422,33,10.999999977,63331379
202403,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),285933,2090215.73513217,3406243.75,1703121.875,63331379
202403,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),294398,706870.881341602,4010877.5,2005526.5001875,63331379
202403,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),959646,1845713.98862812,10774114.6327262,5387057.31639274,63331379
202403,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),12,295.67447122124,,43.416666493,63331379
202403,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),15,532.988244564641,142.25,71.125,63331379
202403,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),116197,415814.322374965,675231.332658102,772003.114785263,63331379
202403,ENGLAND,Antibacterial drugs (0501),Co-fluampicil(Flucloxacillin/ampicillin) (0501013L0),5,202.190551051574,49,,63331379
202403,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),3,1648.07665718035,,32.85714289,63331379
202403,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),27642,236205.320686599,,153978.999846021,63331379
202403,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),325,4282.19884611709,4439.333321606,3329.5,63331379
202403,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),28,498.609884689116,235.5,117.75,63331379
202403,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),69,2132.31481183283,1197,598.5,63331379
202403,ENGLAND,Antibacterial drugs (0501),Cefotaxime sodium (0501021D0),2,6.58686472920829,,0.5,63331379
202403,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),170,3027.61975109008,,167.875,63331379
202403,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),7,995.200980052328,,34.75,63331379
202403,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),1,49.9090973528147,,5.25,63331379
202403,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),181,5829.18742635634,2665,2665,63331379
